,B_mcrsvrmcrmres,B_mngsvrmngmres,B_mcrsvrallcode,B_mcrsvrcode4xxRateFail,B_mcrsvrcode5xxRateFail,B_mngsvrallcode,B_mngsvrcode4xxRateFail,B_mngsvrcode5xxRateFail,B_mjssvrcode5xxRateFail,B_mjssvrallcode,B_mjssvrcode4xxRateFail,W_mcrsvrmcrmres,W_mngsvrmngmres,W_mcrsvrallcode,W_mcrsvrcode4xxRateFail,W_mcrsvrcode5xxRateFail,W_mngsvrallcode,W_mngsvrcode4xxRateFail,W_mngsvrcode5xxRateFail,W_mjssvrcode5xxRateFail,W_mjssvrallcode,W_mjssvrcode4xxRateFail,I_mcrsvrmcrmres,I_mngsvrmngmres,I_mcrsvrallcode,I_mcrsvrcode4xxRateFail,I_mcrsvrcode5xxRateFail,I_mngsvrallcode,I_mngsvrcode4xxRateFail,I_mngsvrcode5xxRateFail,I_mjssvrcode5xxRateFail,I_mjssvrallcode,I_mjssvrcode4xxRateFail,AI_mcrsvrmcrmres,AI_mngsvrmngmres,AI_mcrsvrallcode,AI_mcrsvrcode4xxRateFail,AI_mcrsvrcode5xxRateFail,AI_mngsvrallcode,AI_mngsvrcode4xxRateFail,AI_mngsvrcode5xxRateFail,AI_mjssvrcode5xxRateFail,AI_mjssvrallcode,AI_mjssvrcode4xxRateFail,IJ_mcrsvrmcrmres,IJ_mngsvrmngmres,IJ_mcrsvrallcode,IJ_mcrsvrcode4xxRateFail,IJ_mcrsvrcode5xxRateFail,IJ_mngsvrallcode,IJ_mngsvrcode4xxRateFail,IJ_mngsvrcode5xxRateFail,IJ_mjssvrcode5xxRateFail,IJ_mjssvrallcode,IJ_mjssvrcode4xxRateFail,IE_mcrsvrmcrmres,IE_mngsvrmngmres,IE_mcrsvrallcode,IE_mcrsvrcode4xxRateFail,IE_mcrsvrcode5xxRateFail,IE_mngsvrallcode,IE_mngsvrcode4xxRateFail,IE_mngsvrcode5xxRateFail,IE_mjssvrcode5xxRateFail,IE_mjssvrallcode,IE_mjssvrcode4xxRateFail,S_mcrsvrmcrmres,S_mngsvrmngmres,S_mcrsvrallcode,S_mcrsvrcode4xxRateFail,S_mcrsvrcode5xxRateFail,S_mngsvrallcode,S_mngsvrcode4xxRateFail,S_mngsvrcode5xxRateFail,S_mjssvrcode5xxRateFail,S_mjssvrallcode,S_mjssvrcode4xxRateFail,AC_mcrsvrmcrmres,AC_mngsvrmngmres,AC_mcrsvrallcode,AC_mcrsvrcode4xxRateFail,AC_mcrsvrcode5xxRateFail,AC_mngsvrallcode,AC_mngsvrcode4xxRateFail,AC_mngsvrcode5xxRateFail,AC_mjssvrcode5xxRateFail,AC_mjssvrallcode,AC_mjssvrcode4xxRateFail,L_mcrsvrmcrmres,L_mngsvrmngmres,L_mcrsvrallcode,L_mcrsvrcode4xxRateFail,L_mcrsvrcode5xxRateFail,L_mngsvrallcode,L_mngsvrcode4xxRateFail,L_mngsvrcode5xxRateFail,L_mjssvrcode5xxRateFail,L_mjssvrallcode,L_mjssvrcode4xxRateFail,R_mcrsvrmcrmres,R_mngsvrmngmres,R_mcrsvrallcode,R_mcrsvrcode4xxRateFail,R_mcrsvrcode5xxRateFail,R_mngsvrallcode,R_mngsvrcode4xxRateFail,R_mngsvrcode5xxRateFail,R_mjssvrcode5xxRateFail,R_mjssvrallcode,R_mjssvrcode4xxRateFail,M_mcrsvrmcrmres,M_mngsvrmngmres,M_mcrsvrallcode,M_mcrsvrcode4xxRateFail,M_mcrsvrcode5xxRateFail,M_mngsvrallcode,M_mngsvrcode4xxRateFail,M_mngsvrcode5xxRateFail,M_mjssvrcode5xxRateFail,M_mjssvrallcode,M_mjssvrcode4xxRateFail,AA_mcrsvrmcrmres,AA_mngsvrmngmres,AA_mcrsvrallcode,AA_mcrsvrcode4xxRateFail,AA_mcrsvrcode5xxRateFail,AA_mngsvrallcode,AA_mngsvrcode4xxRateFail,AA_mngsvrcode5xxRateFail,AA_mjssvrcode5xxRateFail,AA_mjssvrallcode,AA_mjssvrcode4xxRateFail,AB_mcrsvrmcrmres,AB_mngsvrmngmres,AB_mcrsvrallcode,AB_mcrsvrcode4xxRateFail,AB_mcrsvrcode5xxRateFail,AB_mngsvrallcode,AB_mngsvrcode4xxRateFail,AB_mngsvrcode5xxRateFail,AB_mjssvrcode5xxRateFail,AB_mjssvrallcode,AB_mjssvrcode4xxRateFail,IA_mcrsvrmcrmres,IA_mngsvrmngmres,IA_mcrsvrallcode,IA_mcrsvrcode4xxRateFail,IA_mcrsvrcode5xxRateFail,IA_mngsvrallcode,IA_mngsvrcode4xxRateFail,IA_mngsvrcode5xxRateFail,IA_mjssvrcode5xxRateFail,IA_mjssvrallcode,IA_mjssvrcode4xxRateFail,AS_mcrsvrmcrmres,AS_mngsvrmngmres,AS_mcrsvrallcode,AS_mcrsvrcode4xxRateFail,AS_mcrsvrcode5xxRateFail,AS_mngsvrallcode,AS_mngsvrcode4xxRateFail,AS_mngsvrcode5xxRateFail,AS_mjssvrcode5xxRateFail,AS_mjssvrallcode,AS_mjssvrcode4xxRateFail,AP_mcrsvrmcrmres,AP_mngsvrmngmres,AP_mcrsvrallcode,AP_mcrsvrcode4xxRateFail,AP_mcrsvrcode5xxRateFail,AP_mngsvrallcode,AP_mngsvrcode4xxRateFail,AP_mngsvrcode5xxRateFail,AP_mjssvrcode5xxRateFail,AP_mjssvrallcode,AP_mjssvrcode4xxRateFail
1558363500,345.052,483.312,7197.0,1.3061,0.0,22663.0,0.6751,0.0485,0.0,7313.0,0.7111,740.6,710.664,4046.0,2.1008,0.0989,15248.0,1.4756,0.0262,0.0,6021.0,1.7771,348.574,805.992,1654.0,2.4184,0.0,17508.0,0.714,0.0857,0.0,11387.0,1.6334,408.707,816.85,5387.0,1.0581,0.0,19505.0,0.7075,0.082,0.0,7936.0,3.8306,204.32,229.731,1199.0,1.1676,0.0834,12715.0,1.4943,0.0236,0.0,3274.0,2.7184,240.012,356.688,16508.0,2.0051,0.0,34421.0,1.1156,0.0581,0.0,15028.0,0.6322,220.046,347.24,19364.0,1.2188,0.0,46814.0,1.8776,0.0534,0.0,16235.0,1.1457,167.269,252.0,12878.0,0.7455,0.0,12654.0,6.899,0.0948,0.0,5669.0,0.0706,262.1,265.0,8400.0,1.6429,0.0,46477.0,2.1387,0.028,0.0,15291.0,3.1391,287.668,324.864,2695.0,0.8163,0.0371,9892.0,0.556,0.0202,0.0,3867.0,0.0259,206.294,419.366,4201.0,3.2373,0.0,29406.0,3.8598,0.0408,323.0,19397.0,2.7942,330.57,391.028,12079.0,1.3329,0.0083,47642.0,1.8051,0.0336,0.0,18793.0,1.2345,304.684,374.534,10729.0,3.3368,0.0373,39167.0,1.7668,0.0026,0.0,14057.0,1.9279,83.0,26.508,301.0,0.0,0.0,1443.0,0.0,0.0,175.0,438.0,0.0,1964.518,3784.385,2879.0,11.0802,0.0,14248.0,0.6036,0.0912,0.0,3912.0,5.138,0.0,186.75,0.0,0.0,0.0,1345.0,0.0,0.0,0.0,831.0,0.0
1558363800,263.589,625.458,7911.0,1.9846,0.0,24317.0,0.5182,0.0658,0.0,8514.0,0.693,345.505,655.777,4126.0,2.2782,0.1454,14719.0,1.1482,0.0272,0.0,5831.0,2.0065,962.261,725.6,1402.0,0.428,0.0,15066.0,0.6637,0.0465,0.0,11184.0,1.6273,1195.74,773.252,5143.0,0.8555,0.0,17942.0,0.5128,0.0557,0.0,7538.0,3.8206,229.756,308.052,1725.0,2.8986,0.058,13329.0,1.1629,0.0975,0.0,4205.0,1.9976,223.6,344.0,18498.0,1.1569,0.0,35954.0,0.6564,0.0501,0.0,19847.0,0.5593,273.459,372.028,24041.0,1.0482,0.0,48486.0,1.2313,0.0351,0.0,20482.0,0.9911,170.995,476.994,13585.0,0.8612,0.0,11654.0,5.3715,0.0515,0.0,6484.0,0.0463,179.08,226.0,9214.0,1.2372,0.0,48195.0,1.662,0.0685,0.0,18015.0,2.7644,225.275,284.852,2718.0,1.067,0.0368,11310.0,0.5747,0.0531,0.0,4171.0,0.0,221.799,391.931,4243.0,1.6262,0.0,32346.0,3.0761,0.0,338.094,20524.0,2.7236,342.611,355.0,15034.0,1.2172,0.0,49738.0,1.15,0.0281,0.0,25293.0,0.8777,275.0,364.374,11619.0,3.7008,0.0344,42144.0,1.2505,0.0332,0.0,18920.0,1.5328,153.0,21.224,305.0,0.0,0.0,1431.0,0.0,0.0,196.0,444.0,0.0,1661.7,2257.248,2760.0,11.0145,0.0,16438.0,0.5718,0.3346,0.0,4616.0,4.3111,0.0,98.122,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,846.0,0.0
1558364100,326.734,365.856,8766.0,2.601,0.0,26564.0,0.6136,0.0301,0.0,8257.0,0.7993,692.09,707.26,4165.0,2.1128,0.048,15080.0,1.3859,0.0133,0.0,5551.0,2.6121,281.0,713.0,1640.0,1.1585,0.0,15706.0,0.6558,0.0637,0.0,10742.0,1.927,474.163,732.92,6259.0,2.061,0.0,20049.0,0.6684,0.0549,0.0,7164.0,3.727,201.377,221.432,1418.0,2.2567,0.0705,13110.0,1.4264,0.0,0.0,3071.0,2.5073,218.0,319.828,18194.0,1.6544,0.0,40378.0,0.8965,0.0594,0.0,16524.0,0.696,224.64,325.356,24523.0,1.0562,0.0041,57389.0,1.4532,0.0348,0.0,17507.0,1.2452,171.465,259.596,14760.0,0.9079,0.0,11725.0,6.9936,0.0341,0.0,5520.0,0.0725,176.0,245.0,11764.0,1.1136,0.0,53103.0,1.708,0.0471,0.0,16000.0,3.1437,187.924,265.406,2519.0,1.1116,0.0397,12128.0,0.437,0.0082,0.0,4140.0,0.4106,278.462,360.068,5705.0,1.2621,0.0,35383.0,3.1851,0.0226,348.301,19964.0,2.79,477.344,419.0,15342.0,1.5513,0.0,55951.0,1.4012,0.0018,0.0,19372.0,1.1924,494.884,382.838,13216.0,3.7682,0.0,48642.0,1.3651,0.0514,0.0,14813.0,1.9105,69.0,23.676,309.0,0.0,0.0,1478.0,0.0,0.0,211.0,452.0,0.0,1914.224,2078.65,4077.0,14.4714,0.0,17274.0,0.6831,0.1042,0.0,4425.0,4.791,0.0,151.224,0.0,0.0,0.0,1347.0,0.0,0.0,0.0,837.0,0.0
1558364400,314.365,355.0,12173.0,2.0619,0.0,47761.0,0.2973,0.0147,0.0,18371.0,0.43,438.315,656.886,7225.0,1.8824,0.0138,26622.0,0.6761,0.0075,0.0,10829.0,1.2651,534.455,709.62,3873.0,1.3168,0.0,25098.0,0.4223,0.1275,0.0,16496.0,1.4306,494.5,698.544,13250.0,0.8,0.0,29327.0,0.549,0.0136,0.0,13642.0,1.8399,241.136,265.537,4665.0,1.5005,0.0214,30518.0,0.6881,0.0426,0.0,8091.0,0.9517,388.808,322.372,47373.0,1.4143,0.0,97501.0,0.3631,0.041,0.0,38642.0,0.3054,496.075,331.123,46821.0,0.9013,0.0,141513.0,0.5342,0.0389,0.0,47408.0,0.4472,227.386,338.909,23834.0,0.6335,0.0,27668.0,3.0179,0.0145,0.0,11212.0,0.0446,198.585,224.939,40915.0,0.6404,0.0,142058.0,0.9229,0.0232,0.0,49515.0,1.0482,226.648,262.227,4795.0,1.6058,0.0209,28861.0,0.2564,0.0485,0.0,8364.0,0.0717,233.358,496.084,14998.0,0.8734,0.0,86394.0,1.4885,0.0266,0.0,46538.0,1.1195,387.576,382.0,43866.0,0.9347,0.0,129345.0,0.6487,0.0209,0.0,65335.0,0.3337,335.832,335.276,36033.0,1.9094,0.0111,116035.0,0.7015,0.0155,0.0,50563.0,0.6329,98.0,27.649,323.0,1.2384,0.0,1500.0,0.0,0.0,0.0,664.0,0.0,1965.13,2014.346,4570.0,11.3129,0.0,24109.0,0.5558,0.0249,0.0,7290.0,2.6612,0.0,14.94,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,846.0,0.0
1558364700,269.652,376.0,11848.0,2.8697,0.0,68137.0,0.3346,0.0176,0.0,25458.0,0.22,344.728,831.115,6067.0,3.0822,0.0494,33369.0,0.7372,0.021,0.0,14728.0,0.8419,1722.965,882.0,2835.0,1.3404,0.0,30291.0,0.4754,0.1023,0.0,21858.0,1.0614,370.792,896.757,14051.0,1.3522,0.0,41741.0,0.472,0.0455,0.0,20468.0,1.2996,247.524,357.319,4227.0,1.9872,0.0237,66304.0,0.4057,0.0121,0.0,16066.0,0.4419,392.424,379.276,49288.0,1.0571,0.0,154202.0,0.4144,0.0376,377.592,60976.0,0.1968,307.755,347.621,40549.0,1.5709,0.0,192643.0,0.624,0.0327,0.0,67106.0,0.3472,228.528,405.208,25045.0,0.7706,0.0,55137.0,2.2888,0.0326,1321.99,15803.0,0.0443,319.404,241.0,33003.0,1.1393,0.0,206367.0,0.6968,0.0184,0.0,67749.0,0.7838,282.992,256.014,4233.0,2.6223,0.0236,33379.0,0.3056,0.0689,0.0,10482.0,0.0095,622.82,428.848,10143.0,1.4887,0.0,116975.0,1.2644,0.0222,0.0,61292.0,0.8321,477.127,410.0,39607.0,1.7724,0.0,167720.0,0.6421,0.0322,0.0,98539.0,0.2162,391.0,383.486,31056.0,3.2232,0.0129,147045.0,0.7236,0.0252,0.0437,70860.0,0.5066,77.0,23.31,323.0,1.8576,0.0,1425.0,0.0,0.0,0.0,666.0,0.0,2766.216,2248.425,4747.0,13.0398,0.0,30475.0,0.4397,0.0656,0.0,10201.0,1.9606,0.0,22.184,0.0,0.0,0.0,1356.0,0.0,0.0,142.335,833.0,0.0
1558365000,254.704,381.93,7938.0,2.5573,0.0126,29807.0,0.3791,0.0268,0.0,10997.0,0.5365,1283.268,921.468,4304.0,2.6719,0.1626,19022.0,0.9568,0.0315,0.0,7391.0,1.1771,267.54,958.109,1592.0,0.7538,0.0,17898.0,0.5978,0.1676,0.0,14381.0,1.495,677.17,991.111,6146.0,1.1064,0.0,22613.0,0.5351,0.0354,0.0,9585.0,2.4726,287.128,239.674,1581.0,2.9728,0.0,26144.0,0.7803,0.0115,0.0,5697.0,1.5973,245.0,301.0,19443.0,1.4761,0.0,53667.0,0.5627,0.054,294.91,21473.0,0.8057,239.624,345.605,25067.0,1.6197,0.0,69650.0,0.9218,0.0503,0.0,22919.0,1.0559,184.232,319.402,14692.0,0.6874,0.0,18665.0,3.9486,0.0482,701.256,7016.0,0.0428,198.07,216.919,9852.0,1.553,0.0,76400.0,1.4149,0.0223,0.0,24136.0,2.6309,377.992,271.898,2706.0,0.813,0.037,13445.0,0.3793,0.0298,0.0,5230.0,0.0191,204.22,393.848,4187.0,1.648,0.0,45891.0,2.5626,0.0218,0.0,25820.0,1.828,430.509,379.121,14181.0,2.3976,0.0,67518.0,1.0738,0.0355,0.0,29751.0,0.7193,439.052,382.005,11134.0,3.4938,0.0359,59479.0,1.0844,0.037,0.0,23616.0,1.4482,193.0,28.336,305.0,0.6557,0.0,1443.0,0.0,0.0,0.0,513.0,0.0,2053.906,1037.304,2877.0,11.7483,0.0,19028.0,0.5886,0.0736,0.0,5752.0,3.3554,0.0,13.0,0.0,0.0,0.0,1312.0,0.0,0.0,153.236,813.0,0.0
1558365300,214.897,386.327,7603.0,1.3021,0.0,25129.0,0.78,0.0478,0.0,8902.0,0.8088,1133.505,911.0,3793.0,1.7664,0.1582,15406.0,1.2722,0.026,0.0,5382.0,1.3192,307.962,928.084,1538.0,1.3654,0.0,14413.0,0.6591,0.2637,0.0,11637.0,1.9507,563.536,1007.096,5188.0,0.983,0.0,19446.0,0.6891,0.0514,0.0,7640.0,2.8796,255.935,261.488,1298.0,1.3867,0.077,16845.0,1.306,0.0297,0.0,3568.0,1.6816,226.838,286.802,17740.0,1.4938,0.0,39636.0,1.1454,0.0404,256.0,16331.0,0.7838,264.824,375.73,23736.0,1.5799,0.0042,54801.0,1.7171,0.0529,0.0,17090.0,1.5506,177.823,342.57,14819.0,1.0662,0.0,14990.0,7.3916,0.0133,372.885,5911.0,0.1184,186.832,236.505,9041.0,1.1835,0.0,53787.0,2.073,0.0242,0.0,17456.0,3.7867,198.867,277.12,2613.0,1.416,0.0383,10368.0,0.7041,0.0386,0.0,4522.0,0.575,238.959,404.464,4363.0,3.2546,0.0,36034.0,3.505,0.0194,0.0,20679.0,2.4276,555.916,417.512,12471.0,1.5716,0.008,53549.0,1.5276,0.043,0.0,21301.0,0.9061,443.636,408.646,10288.0,3.159,0.0389,46053.0,1.7632,0.0261,0.0,16914.0,1.8565,76.0,29.591,312.0,0.0,0.0,1425.0,0.0,0.0,0.0,485.0,0.0,677.266,1021.688,2759.0,14.8605,0.0,15526.0,0.5926,0.0644,0.0,4620.0,3.5498,0.0,16.44,0.0,0.0,0.0,1320.0,0.0,0.0,201.525,825.0,0.0
1558365600,248.133,476.0,6455.0,0.976,0.0155,22126.0,0.5062,0.0271,0.0,8429.0,0.6881,553.176,701.016,3898.0,2.7707,0.1026,12970.0,1.0794,0.0308,0.0,5191.0,2.1961,267.6,711.712,1298.0,0.5393,0.0,12531.0,0.5905,0.0798,0.0,10494.0,2.2584,445.502,760.925,4411.0,0.9975,0.0,16683.0,0.5335,0.048,0.0,7057.0,3.4292,289.814,325.129,1218.0,2.2167,0.0821,12927.0,1.2222,0.0,0.0,3330.0,1.6817,241.144,343.476,17347.0,1.5046,0.0,38013.0,0.7261,0.0605,281.297,18189.0,0.7642,203.683,350.954,23817.0,1.7676,0.0,49523.0,1.2661,0.0242,0.0,18817.0,1.1426,156.52,295.74,15663.0,1.0024,0.0,12975.0,5.395,0.0154,362.606,6676.0,0.2546,188.0,239.598,8810.0,2.1566,0.0,47153.0,2.0974,0.0361,0.0,15793.0,4.0018,171.6,302.659,3047.0,3.5117,0.0328,9689.0,0.4748,0.0,0.0,4276.0,0.0935,215.322,442.81,4337.0,2.1443,0.0,31665.0,3.3096,0.0126,0.0,19490.0,2.2268,391.995,385.606,12415.0,1.9815,0.0081,47418.0,1.3392,0.0654,0.0,21776.0,0.9139,288.938,386.34,10329.0,3.9113,0.0387,40934.0,1.4145,0.0366,0.0,16884.0,1.688,72.0,21.101,316.0,0.3165,0.0,1360.0,0.0,0.0,0.0,448.0,0.0,2013.472,822.564,2544.0,12.9717,0.0,14901.0,0.5704,0.0067,0.0,4014.0,4.3348,0.0,207.15,0.0,0.0,0.0,1350.0,0.0,0.0,146.684,829.0,0.0
1558365900,235.0,361.08,6323.0,1.3917,0.0,21595.0,0.8057,0.0,0.0,7462.0,0.9113,307.623,658.499,3875.0,1.8323,0.129,12995.0,1.4005,0.0,0.0,4704.0,2.6786,358.97,730.123,1411.0,0.0709,0.0,12634.0,0.657,0.0633,0.0,9591.0,1.9497,1202.748,701.105,4315.0,0.9038,0.0,15482.0,0.5232,0.1163,0.0,6353.0,3.6833,221.615,227.836,1355.0,3.5424,0.0738,10988.0,1.7292,0.0,0.0,2558.0,2.6192,233.852,309.165,16087.0,1.7592,0.0,34112.0,1.111,0.0704,277.09,14125.0,0.9274,225.449,327.496,23334.0,1.4014,0.0,47563.0,1.7934,0.042,0.0,15321.0,1.4555,164.76,419.692,16592.0,0.8076,0.0,13516.0,7.6132,0.037,338.734,5931.0,0.0506,198.228,229.535,9531.0,1.3535,0.0,44491.0,2.2387,0.0247,0.0,14465.0,3.8714,207.69,270.474,2852.0,0.7013,0.0351,9643.0,0.4252,0.0207,0.0,4139.0,0.5074,238.493,422.715,4685.0,1.6649,0.0,31586.0,3.8055,0.019,0.0,17718.0,2.6244,418.008,361.855,12893.0,2.0166,0.0,47108.0,1.7279,0.0361,0.0,18012.0,1.2103,331.885,356.286,10934.0,3.6675,0.0366,40062.0,1.8996,0.0374,0.0,12579.0,2.3531,59.0,18.066,328.0,1.2195,0.0,1425.0,0.0,0.0,0.0,509.0,0.0,3485.775,3477.964,2715.0,11.8232,0.0,14339.0,0.6486,0.0349,0.0,4153.0,4.6713,0.0,19.805,0.0,0.0,0.0,1339.0,0.0,0.0,356.82,837.0,0.0
1558366200,225.471,400.572,9091.0,1.914,0.022,33357.0,0.3777,0.009,0.0,12369.0,0.4285,389.602,667.052,4414.0,2.1976,0.2266,14988.0,0.9074,0.0,0.0,5774.0,2.3381,265.312,739.762,2172.0,1.151,0.0,15738.0,0.5782,0.0381,0.0,11569.0,1.772,414.72,752.596,8214.0,0.9374,0.0,16852.0,0.3382,0.0653,0.0,8379.0,2.7211,254.776,251.613,2805.0,2.2816,0.0357,17769.0,0.9342,0.0,0.0,4384.0,1.2546,199.981,310.0,30666.0,1.0794,0.0,60502.0,0.6182,0.0198,307.916,25294.0,0.5337,240.727,326.699,38130.0,1.1513,0.0,88557.0,0.7927,0.026,0.0,29599.0,0.8176,172.26,329.446,21398.0,0.7991,0.0,20385.0,3.9686,0.0491,529.216,8383.0,0.0,211.688,229.988,24835.0,0.7127,0.0,86734.0,1.2348,0.0404,0.0,29848.0,1.6752,222.77,275.05,3703.0,0.7831,0.027,17113.0,0.45,0.0409,0.0,5686.0,0.3166,291.52,409.231,10092.0,0.654,0.0,54438.0,2.1254,0.0294,0.0,29198.0,1.7056,259.778,363.259,28725.0,1.3333,0.0,77137.0,0.9243,0.0285,0.0,37200.0,0.5672,282.031,343.095,21469.0,2.0821,0.0186,68183.0,0.9724,0.0264,0.0,28060.0,1.0513,68.0,22.949,309.0,0.0,0.0,1555.0,0.0,0.0,0.0,618.0,0.0,1239.561,1037.1,3779.0,10.6907,0.0,17680.0,0.4299,0.0396,0.0,5129.0,3.178,0.0,49.308,0.0,0.0,0.0,1346.0,0.0,0.0,207.524,838.0,0.0
1558366500,271.102,383.451,8425.0,2.2315,0.0,42911.0,0.501,0.014,0.0,15361.0,0.2278,1200.73,683.676,4832.0,2.4627,0.1035,18062.0,1.0962,0.0111,0.0,6836.0,1.7554,347.769,704.066,1635.0,1.5291,0.0,16432.0,0.6512,0.0548,0.0,12605.0,1.428,512.668,706.24,8532.0,1.1955,0.0,22957.0,0.4356,0.1176,0.0,11183.0,2.1998,249.725,249.927,2892.0,1.0719,0.0,35573.0,0.6915,0.0225,0.0,8424.0,0.6885,230.611,306.718,33706.0,1.2906,0.0,95883.0,0.5747,0.0678,314.344,37764.0,0.3575,261.428,328.988,34024.0,1.8046,0.0,128029.0,0.8326,0.0281,0.0,43201.0,0.5486,218.79,329.0,21254.0,0.7622,0.0,41077.0,3.2159,0.0243,855.394,13646.0,0.0513,195.0,241.936,21845.0,1.0529,0.0,117276.0,0.9849,0.0247,0.0,40367.0,1.2956,204.955,257.0,3709.0,1.5368,0.027,18579.0,0.6297,0.0269,0.0,6349.0,0.378,225.032,452.185,7992.0,1.6892,0.0,71445.0,1.8238,0.0154,0.0,36174.0,1.3656,273.928,328.0,25973.0,1.6902,0.0039,99594.0,0.8876,0.0271,0.0,55049.0,0.3397,325.0,342.746,19136.0,3.0153,0.0209,80735.0,1.1098,0.0334,0.0,38161.0,0.7626,74.0,71.102,314.0,0.9554,0.0,1457.0,0.0,0.0,0.0,570.0,0.0,1139.33,969.51,4078.0,13.1682,0.0,23349.0,0.5139,0.0214,0.0,6964.0,2.3406,0.0,16.181,0.0,0.0,0.0,1319.0,0.0,0.0,151.697,829.0,0.0
1558366800,225.594,372.0,5999.0,1.7003,0.0333,23562.0,0.5348,0.0085,0.0,7911.0,0.4171,1200.73,683.676,4832.0,2.4627,0.1035,18062.0,1.0962,0.0111,0.0,6836.0,1.7554,347.769,704.066,1635.0,1.5291,0.0,16432.0,0.6512,0.0548,0.0,12605.0,1.428,512.668,706.24,8532.0,1.1955,0.0,22957.0,0.4356,0.1176,0.0,11183.0,2.1998,242.18,245.0,1186.0,1.4334,0.0,14747.0,1.2545,0.0407,0.0,3624.0,1.904,241.517,312.047,17645.0,2.4653,0.0,39172.0,0.6867,0.1047,270.828,16834.0,0.7544,258.496,367.0,23626.0,1.3163,0.0085,55908.0,1.1269,0.0554,0.0,18473.0,1.559,171.784,340.727,15229.0,0.9784,0.0,15343.0,4.8491,0.0521,855.394,6319.0,0.095,195.0,241.936,21845.0,1.0529,0.0,117276.0,0.9849,0.0247,0.0,40367.0,1.2956,204.955,257.0,3709.0,1.5368,0.027,18579.0,0.6297,0.0269,0.0,6349.0,0.378,225.032,452.185,7992.0,1.6892,0.0,71445.0,1.8238,0.0154,0.0,36174.0,1.3656,273.928,328.0,25973.0,1.6902,0.0039,99594.0,0.8876,0.0271,0.0,55049.0,0.3397,325.0,342.746,19136.0,3.0153,0.0209,80735.0,1.1098,0.0334,0.0,38161.0,0.7626,74.0,71.102,314.0,0.9554,0.0,1457.0,0.0,0.0,0.0,570.0,0.0,1139.33,969.51,4078.0,13.1682,0.0,23349.0,0.5139,0.0214,0.0,6964.0,2.3406,0.0,16.181,0.0,0.0,0.0,1319.0,0.0,0.0,151.697,829.0,0.0
1558367100,222.072,389.002,5993.0,1.3516,0.0,21569.0,0.7696,0.0185,0.0,7173.0,0.4182,1202.628,745.45,3206.0,1.6843,0.0312,11669.0,1.4311,0.0343,0.0,4398.0,1.9327,292.034,777.165,1230.0,0.4065,0.0,10602.0,0.6414,0.0189,0.0,9239.0,1.6885,511.46,785.28,4129.0,0.775,0.0,13844.0,0.7223,0.0578,0.0,5707.0,3.4169,257.183,290.12,1332.0,0.976,0.0,11690.0,1.6339,0.0428,0.0,2608.0,2.4923,208.386,307.796,15798.0,2.399,0.0,32238.0,1.3152,0.0465,265.0,13853.0,1.2272,323.074,379.801,24549.0,1.6946,0.0,51740.0,1.7743,0.0174,0.0,16083.0,1.9213,169.28,325.3,15220.0,0.8213,0.0,13811.0,8.066,0.029,357.786,5607.0,0.107,180.958,238.034,7557.0,1.3233,0.0,41251.0,2.2206,0.0267,0.0,14152.0,3.6037,153.968,299.568,2533.0,0.1184,0.0,8981.0,0.4231,0.0223,0.0,3530.0,0.6232,254.07,412.823,3808.0,1.2868,0.0,27731.0,3.8982,0.0288,0.0,17593.0,2.8079,261.748,367.0,10034.0,0.9268,0.01,41752.0,1.8658,0.0263,0.0,16711.0,1.7593,275.972,334.875,8544.0,2.7739,0.0468,35641.0,2.0678,0.0056,0.0,12499.0,2.4962,200.0,19.124,308.0,0.0,0.0,1424.0,0.0,0.0,0.0,462.0,0.0,828.362,931.552,2588.0,12.7125,0.0,13813.0,0.6154,0.0217,0.0,4240.0,5.1415,0.0,23.456,0.0,0.0,0.0,1349.0,0.0,0.0,151.044,826.0,0.0
